id,company,slug,city,state,website,phone,email,description,amenities,events,claimed,contact_count,lat,lng
6831,Shelter Rock Business Center,,Danbury,CT,https://shelterrockwinery.com,,,"Shelter Rock Business Center is a premier coworking destination in Danbury, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.0650301837248,-72.74011444119436
6832,Cold Spring Office Park,,Cold Spring,CT,https://coldspringbeverages.com,,,"Cold Spring Office Park is a premier coworking destination in Cold Spring, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.075864856604916,-72.52716091570251
6842,Blue Ash Office Suites,,,OH,http://www.blueashofficesuites.com,,,"Blue Ash Office Suites is a premier coworking destination in your area, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.8283,-98.5795
6843,Court Street Executive Suites,,,OH,https://www.buschle.com/contact,,,"Court Street Executive Suites is a premier coworking destination in your area, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.8283,-98.5795
6847,Office Space Coworking,,,OH,https://www.officespace.com/oh/fairlawn,,,"Office Space Coworking is a premier coworking destination in your area, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.8283,-98.5795
6854,Qwirk Coworking (Qwirkcolumbus.Com),,Columbus,OH,https://qwirkcolumbus.com,,,"Qwirk Coworking (Qwirkcolumbus.Com) is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneu",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6855,Ion Coworking,,Columbus,OH,http://ioncoworking.com,,,"Ion Coworking is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the per",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6858,Workspace Office Suites,,Columbus,OH,https://workspaceofficesuites.com/request-a-tour,,,"Workspace Office Suites is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6860,Wework 800 N High St,,Columbus,OH,https://wework.com/buildings/800-n-high-st--columbus,,,"Wework 800 N High St is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6863,P S Executive Centers Inc,,Columbus,OH,https://www.psoffices.com,,,"P S Executive Centers Inc is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6866,Office Evolution Columbus Downtown,,Columbus,OH,https://www.officeevolution.com/locations/columbus-downtown,,,"Office Evolution Columbus Downtown is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6869,P S Executive Center Inc,,Columbus,OH,https://www.psoffices.com/locations/ps-columbus-north-polaris,,,"P S Executive Center Inc is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6870,Executive Office Place,,Columbus,OH,https://www.domainmarket.com:443/buynow/www.executiveofficeplace.com,,,"Executive Office Place is a premier coworking destination in Columbus, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.9612,-82.9988
6873,Spaces & Co.,,Cleveland,OH,https://spacesandco.com,,,"Spaces & Co. is a premier coworking destination in Cleveland, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the per",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.4993,-81.6944
6876,Quarry Coworking Space,,Berea,OH,https://www.quarry.work,,,"Quarry Coworking Space is a premier coworking destination in Berea, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.517421386329836,-83.47710946519821
6880,Distinctive Spaces Llc,,Hudson,OH,http://www.officesatstoneyhill.com,,,"Distinctive Spaces Llc is a premier coworking destination in Hudson, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.36617242197912,-83.89796082100997
6882,Virtual Offices Of Cleveland,,Cleveland,OH,https://www.virtualofficesofcleveland.com,,,"Virtual Offices Of Cleveland is a premier coworking destination in Cleveland, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.4993,-81.6944
6885,Odd Fellows Llc,,Covington,OH,https://oddfellowscowork.com,,,"Odd Fellows Llc is a premier coworking destination in Covington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.55091298497439,-83.00392534963365
6886,1628 Ltd. | Coworking Meets Hospitality,,Cincinnati,OH,https://1628ltd.com,,,"1628 Ltd. | Coworking Meets Hospitality is a premier coworking destination in Cincinnati, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entre",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.1031,-84.512
6887,Pioneer Co-Working Space And Office Rentals,,Cincinnati,OH,http://www.pbc4212.com/pioneer,,,"Pioneer Co-Working Space And Office Rentals is a premier coworking destination in Cincinnati, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of e",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.1031,-84.512
6888,Impact Cowork,,Newport,OH,https://members.impactcowork.com,,,"Impact Cowork is a premier coworking destination in Newport, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.13364262628298,-83.11663871610443
6893,Odd Fellows Coworking Space,,Covington,OH,http://oddfellowscowork.com,,,"Odd Fellows Coworking Space is a premier coworking destination in Covington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.55091298497439,-83.00392534963365
6905,Orca Coworking Lebanon,,Lebanon,OH,https://www.orcacoworking.com,,,"Orca Coworking Lebanon is a premier coworking destination in Lebanon, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.67134901969605,-82.8483588859269
6907,Beavercreek Office Suites,,Beavercreek Township,OH,https://www.beavercreekofficesuites.com,,,"Beavercreek Office Suites is a premier coworking destination in Beavercreek Township, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepren",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.63600868351629,-83.43087931016073
6909,Launch Workplaces,,Woodmere,OH,https://launchworkplaces.com/locations/eton-chagrin,,,"Launch Workplaces is a premier coworking destination in Woodmere, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.59164222394087,-82.12276003913367
6916,Cornercowork,,Cincinnati,OH,https://cornercowork.business.site,,,"Cornercowork is a premier coworking destination in Cincinnati, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the pe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.1031,-84.512
6923,Kemper Pond Office Park,,Cincinnati,OH,https://kemperpondofficepark.com,,,"Kemper Pond Office Park is a premier coworking destination in Cincinnati, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.1031,-84.512
6933,Northern Ohio Business Center,,Sheffield,OH,https://www.nobc.info,,,"Northern Ohio Business Center is a premier coworking destination in Sheffield, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.049877172002695,-82.89225642768629
6936,Womens Business Center Of Ohio,,Cincinnati,OH,https://www.wbcohio.org,,,"Womens Business Center Of Ohio is a premier coworking destination in Cincinnati, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs,",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.1031,-84.512
6937,Orca Coworking,,Mason,OH,https://orcacoworking.com/contact-orca-coworking,,,"Orca Coworking is a premier coworking destination in Mason, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.31994065825335,-81.98601381265237
6938,Ps Executive Centers,,Westlake,OH,https://www.psoffices.com,,,"Ps Executive Centers is a premier coworking destination in Westlake, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.24465251250869,-82.20288271414879
